0, 0
-1.2982, -1.54837
-5.31044, 0.634957
3.92408, 9.06856
18.6813, 7.87005
30.1624, 6.23806

0.867606, -0.479051
1.29753, -0.673881
0.931693, 0.246947
0, 0
-0.792894, -1.48828
-5.01724, 0.804338
4.11971, 9.48897
18.9745, 8.33528
30.4821, 6.68824

0.990439, 0.00354804
1.18336, 0.481574
0.512303, 0.555214
0, 0
-0.449234, -1.2735
-4.93538, 1.09258
4.09657, 10.0275
19.0491, 8.92057
30.5834, 7.25868

0.863916, 0.485244
0.43496, 0.940211
0.134589, 0.526452
0, 0
-0.304599, -1.01488
-5.09609, 1.37868
3.8234, 10.5631
18.8737, 9.50469
30.4351, 7.82816

0.520125, 0.844962
-0.144714, 0.809458
-0.0169621, 0.350671
0, 0
-0.334923, -0.823768
-5.46727, 1.54178
3.33232, 10.9744
18.4806, 9.96655
30.0693, 8.27559

0.0459661, 0.993078
-0.312586, 0.498882
0.0281949, 0.264623
0, 0
-0.46337, -0.781094
-5.96199, 1.49248
2.71027, 11.172
17.9565, 10.2165
29.5728, 8.51135

-0.439763, 0.89382
-0.163287, 0.478917
0.0723374, 0.377097
0, 0
-0.583319, -0.915437
-6.46142, 1.19524
2.07608, 11.12
17.4203, 10.2189
29.0645, 8.49968

-0.816681, 0.573146
-0.435917, 0.868572
-0.0896927, 0.58568
0, 0
-0.58861, -1.19577
-6.84516, 0.676236
1.55017, 10.8444
16.9924, 9.99948
28.6648, 8.26652

-0.992303, 0.111114
-1.22422, 0.654469
-0.498036, 0.645214
0, 0
-0.402767, -1.53982
-7.02074, 0.0157587
1.22504, 10.4252
16.7652, 9.63845
28.4661, 7.89193

-0.92384, -0.378269
-1.56701, -0.219636
-0.966103, 0.349469
0, 0
-0.000230014, -1.83496
-6.94536, -0.67196
1.14353, 9.97653
16.7816, 9.24979
28.5112, 7.48992

-0.628001, -0.774507
-1.1527, -1.14126
-1.18127, -0.29813
0, 0
0.58476, -1.96639
-6.63573, -1.2662
1.28895, 9.61878
17.0248, 8.95397
28.7835, 7.18099

-0.177139, -0.979414
-0.123491, -1.51431
-0.904651, -1.04461
0, 0
1.26331, -1.84626
-6.16422, -1.66854
1.58898, 9.45015
17.4225, 8.84919
29.2105, 7.06332

0.317584, -0.941151
0.782655, -0.906227
-0.141747, -1.50823
0, 0
1.91028, -1.43768
-5.64201, -1.82693
1.9325, 9.5225
17.8635, 8.98728
29.6811, 7.18875

0.732898, -0.667913
0.731573, -0.117807
0.821574, -1.391
0, 0
2.39254, -0.767597
-5.1924, -1.74933
2.19627, 9.82761
18.2246, 9.36004
30.072, 7.54908

0.964246, -0.227129
0.411092, 0.108511
1.5463, -0.663381
0, 0
2.60106, 0.0754112
-4.91998, -1.50295
2.27577, 10.2981
18.4011, 9.90004
30.2787, 8.07689

0.952958, 0.27078
0.323644, 0.0749704
1.67031, 0.389518
0, 0
2.4787, 0.959274
-4.88345, -1.19798
2.11236, 10.8234
18.3345, 10.4969
30.2425, 8.66175

0.701905, 0.700597
0.520343, 0.15074
1.1129, 1.30128
0, 0
2.03565, 1.73862
-5.07999, -0.959419
1.70895, 11.2785
18.0276, 11.0253
29.9663, 9.17844

0.274727, 0.954738
0.687153, 0.719135
0.126787, 1.66868
0, 0
1.34769, 2.28889
-5.44601, -0.894627
1.12919, 11.5557
17.5441, 11.3777
29.5137, 9.51938

-0.221125, 0.970639
0.00676571, 1.42623
-0.837894, 1.36146
0, 0
0.537737, 2.53486
-5.87413, -1.06595
0.48058, 11.5924
